category,item
时政,胡锦涛 会见 日本首相 称愿 推动 亚洲 一体化 建设 新华网 华盛顿 月 日电 记者 曾虎 葛相文 国家 主席 胡锦涛 日 华盛顿 会见 日本首相 鸠山由纪夫 中日关系 共同 关心 问题 坦诚 深入 交换意见 胡锦涛 指出 本世纪 进入 第二个 年 国际 地区 格局 深刻 变革 调整 背景 中日关系 面临 新 发展 机遇 双方 应该 抓住 有利 时机 推动 中日关系 取得 新进展 提升 中日 战略 互惠 关系 水平 胡锦涛 就此 提出 点 建议 一是 保持 高层 交往 两 国 领导人 继续 利用 多种 场合 保持 接触 继续加强 政府 政党 议会 领域 对话 交流 增强 相互信任 二是 深化 互利 合作 充分发挥 经济 高层 对话 机制 作用 推动 经贸合作 稳定增长 双方 顺应 世界 经济 发展 潮流 持续 发展 目标 加强 能源 环境 低碳 技术 绿色 经济 循环 经济 高技术 领域 合作 推动 两 国 经贸合作 迈上 更 高水平 三是 开展 人文 交流 希望 不断创新 交流 形式 建立 完善 相关 机制 增进 两国人民 相互了解 友好 感情 四是 加强 亚洲 一体化 进程 中 合作 中方 愿同 日方 加强 对话 沟通 协调 携手 推进 地区 贸易 金融 基础设施 建设 领域 合作 共同 推动 亚洲 一体化 建设 不断 迈出 实质 步伐 鸠山由纪夫 赞同 胡锦涛 新形势下 发展 中日关系 主张 表示 日方 诚挚 希望 发展 日中 战略 互惠 关系 希望 加强 两 国 高层 往来 丰富 两国关系 内涵 日方 愿意 中国 及本 地区 国家 建立 友好合作 关系 加强 领域 合作 推动 建立 东亚 共同体 日方 愿意 中方 共同努力 落实 两 国 达成 原则 共识 东海 建设 成为 友好合作 友爱 之海 日方 中方 方面 饺子 问题 作出 努力 表示 赞赏 感谢 希望 进一步 推进 日中 食品安全 合作 倡议 日方 愿意 中方 环保 技术 应对 气候变化 方面 加强 合作 分享 推进 绿色 经济 经验 令 计划 王沪宁 戴秉国 会见 时 在座 
时政,泰国 宣布 日起 恢复 柬埔寨 外交关系 英国 媒体报道 泰国 前 总理 他信 辞去 柬埔寨王国政府 经济 顾问 一职 泰国政府 月 日 宣布 该国 本月 日起 恢复 柬埔寨 外交关系 泰国 外交部长 甲西 披龙 耶 接受 媒体 采访 时说 柬埔寨 已经 宣布 信 不再 联系 外交 环境 已经 发生 变化 泰国 明天 派出 大使 柬埔寨 同样 派遣 大使 返回 泰国 据悉 柬埔寨 泰国 边境 柏威 夏寺 附近 地区 主权 归属 一直 摩擦 不断 去年 月 柬埔寨 正式 任命 流亡国外 泰国 前 总理 信为 柬埔寨 首相 顾问 王国 政府 经济 顾问 拒绝 泰方 引渡 他信 要求 致使 柬泰 双方 外交关系 降级 柏威 夏寺 建于 公元 世纪 世纪 位于 两 国 接壤 边境地区 两 国 在历史上 宣称 该寺 所属 区域 拥有 主权 双方 地区 多次 发生 武装冲突 来源 中国日报 网 小唐 
时政,睡眠 呼吸 暂停 综合征 患者 患 阳痿 风险 高 新华网 柏林 月 日电 记者 班玮 德国 研究 人员 进行 一项 广泛 调查 显示 正常 人群 相比 患 睡眠 呼吸 暂停 综合征 特别 患 睡眠 呼吸 暂停 综合征 相关 夜间 低氧 血症 男性 患 勃起 障碍 俗称 阳痿 风险 高 德国 雷根斯堡 大学 医院 日 发表 公报 说 医院 慕尼黑 大学 研究 人员 余名 患 睡眠 呼吸 暂停 综合征 患者 进行 系统 诊断 调查 发现 患有 勃起 障碍 研究 人员 首次 发现 睡眠 呼吸 暂停 综合征 相关 夜间 低氧 血症 勃起 障碍 最大 相关 因素 医学界 认为 睡眠 时 呼吸 停止 持续 时间 超过 秒 认为 呼吸 暂停 血液 中 氧气 减少 机体 处于 缺氧 状态 这种 呼吸 暂停 频繁 发生 达到 小时 出现 次 小时 睡眠 过程 中 累计 超过 次 诊断 睡眠 呼吸 暂停 综合征 睡眠 时 出现 无数 时断时续 持续时间 很长 声音 巨大 鼾声 这种 病症 一个 主要症状 夜间 呼吸 暂停 导致 缺氧 还会 损害 心血管 系统 增加 患 高血压 中风 心脏病 危险 
时政,菲律宾 艘 载有 名 乘客 船只 失踪 新华网 快讯 菲律宾 媒体 日 报道 说 一艘 载有 名 乘客 船只 当日 菲律宾 西部 海域 失踪 新华网 快讯 菲律宾 媒体 日 报道 说 一艘 载有 名 乘客 船只 当日 菲律宾 西部 海域 失踪 
时政,以色列 驻华大使 军事行动 持续 下去 中国 网 月 日讯 今天上午 时 分 自巴以 冲突 以色列 谋求 国际舆论 支持 以色列 驻华大使 安泰 毅 一次 举行 新闻 发布会 以色列 角度 介绍 巴以 目前 形势 以军 行动 安泰 毅称 军事行动 过去 年 哈马斯 以色列 南部 平民 不断 发射 火箭弹 袭击 一次 回应 目的 摧毁 哈马斯 加沙 地带 军事行动 渗透 能力 保证 以色列 南部 平民 安定 生存 机会 安泰 毅 称以 军事行动 会 持续 下去 达到 这一 目的 会 撤出 加沙 地区 安泰 毅 中国 媒体 表示 哈马斯 加沙 地带 组织 渗透 能力 日益 加强 加沙 地区 存在 两大 主要 地道 一是 地道 埃及 等国 运输 大量 武器 弹药 用于 居住 以方 发射 火箭弹 袭击 军方 透露 哈马斯 已经 具备 射程 公里 以内 导弹 意味着 面向 以色列 平民 发动 袭击 以方 还称 哈马斯 部分 武器 藏匿在 平民 区 部分 清真寺 军方 消息 上周 以军 炸毁 清真寺 发生 二次 爆炸 怀疑 哈马斯 部分 清真寺 弹药 加工厂 安泰 毅称 过去 年 哈马斯 不断 以色列 南部 发射 火箭弹 造成 以色列 南部 平民 伤亡 过去 年 以色列 一直 克制 以色列 发动 军事行动 合法 保护 行为 选择 时机 发动 安泰 毅 大使 否认 美国 奥巴马 政府 即将 上台 以色列 大选 主要 是因为 最近 哈马斯 之间 一项 月 和平 协议 谈判 破裂 以色列 发动 军事行动 目的 摧毁 哈马斯 加沙 地区 军事行动 能力 摧毁 武器 设施 离开 加沙 加沙 地区 平民 离开 哈马斯 平民 放弃 哈马斯 存放 武器 以色列 南部 平民 一个 安定 生存环境 以军 最新消息 以色列空军 昨天 袭击 哈马斯 位于 加沙 地带 一个 地下通道 昨天 哈马斯 以色列 发射 枚 火箭弹 造成 受伤 目前 以色列 军队 已有 多人 受伤 名 士兵 打死 安泰 毅称 以军 月 日 发动 空袭 月 日 发动 地面 进攻 整个 军事行动 非常 缓慢 主要 尽可能 缩小 加沙 地区 平民 伤亡 以色列 人员伤亡 安泰 毅 大使 反复强调 以色列 军事行动 会 持续 下去 后面 武装 可能 会 进行 更 快 问道 是否 具体 时间表 结束 军事行动 安泰 毅 并未 明确 回答 达到 以色列 目标 绝不会 停止 军事行动 现在 俄罗斯 捷克 国派 斡旋 以方 称 国际 社会 意见 会 听取 以军 目前 不会 停止 军事行动 现在 终止 军事行动 只会 哈马斯 继续 扩大 武装力量 不利于 以色列 南部 平民 避难 以军 决心 改变 目前 加沙 地区 局势 削弱 哈马斯 军事力量 捣毁 武器 弹药 军事力量 不再 存在 保证 哈马斯 不再 能力 攻击 以色列 达到 目标 以军 会 撤出 加沙 地区 不会 永久 占据 该地 据介绍 以色列 空中 散发传单 打电话 方式 加沙 地区 平民 撤离 以色列 联合国 组织 接触 召开 会议 尽可能 加沙 地区 提供 人道主义 援助 允许 部分 国际 非政府 组织 进入 加沙 地区 运送 食物 水 物资 保证 以色列 军事 利益 会 选择 避免 不必要 伤亡 仍然 禁止 记者 进入 加沙 地区 
时政,欧盟 朝鲜 提供 价值 千万 欧元 紧急 粮食 救援 中新社 布鲁塞尔 月 日电 记者 沈晨 欧盟委员会 日 决定 朝鲜 提供 价值 万 欧元 紧急 粮食 援助 欧盟 专家 曾于 月 前往 朝鲜 进行 访问 参观 医院 诊所 幼儿园 托儿所 市场 合作 农场 朝鲜 情况 初步 判断 事后 欧盟 朝鲜 方面 提供 紧急 粮食 救援 达成 协议 欧盟 声明 中 指出 朝鲜 提供 紧急 粮食 援助 主要 面对 岁 以下 营养 严重 不良 儿童 孕妇 处于 哺乳期 新 妈妈 医院 患者 年长者 欧盟 主管 人道主义 援助 事务 执行 委员 乔治 艾娃 说 专家 朝鲜 看到 处于 极度 营养不良 状态 儿童 无法 得到 及时 救助 乔治 艾娃 判断 认为 朝鲜 地方 明显 严重 粮食 短缺 威胁 欧盟 专家 报告 指出 三分之二 朝鲜 人口 日常 食物 供给 影响 据悉 欧盟 严格 监控 粮食 分配 状况 前提 下向 朝鲜 提供 紧急 粮援 完 欢迎 发表 评论 我要 评论
时政,质检 总局 检出 三聚氰胺 企业 免检 资格 一律 撤销 国务院新闻办 定于 年 月 日 星期三 上午 时 举行 新闻 发布会 请 国家 处理 三鹿 牌 婴幼儿 奶粉 事件 领导小组 组长 陈竺 副组长 李 长江 通报 婴幼儿 奶粉 抽检 情况 答记者问 以下 发布会 内容 李 长江 切实 保证 乳制品 质量 安全 正在 采取 以下 措施 一是 检测 出 存在 三聚氰胺 家 企业 批次 产品 没有 出厂 封存 出厂 已经 进入 流通领域 配合 部门 立即 采取 下架 封存 召回 销毁 措施 二是 问题 企业 立即 进行 全面 调查 查清 问题 查清 责任 依法 严肃 追究 处理 查出 批次 产品 存在 问题 企业 坚决 处理 问题 产品 没有 问题 批次 产品 允许 继续 销售 企业 严格 检验 原料 乳 严格 检测 出厂 产品 确保 质量 安全 前提 继续 生产 
时政,伊朗 称 逮捕 名 美国 联系 间谍 新华网 德黑兰 月 日电 记者 杜 源江 何光海 伊朗 情报 部长 海达尔 穆斯利 希 日 说 伊朗 逮捕 一名 美国 联系 间谍 未 提及 逮捕 这名 间谍 具体 时间 伊朗 迈 赫尔 通讯社 援引 穆斯利 希 说 这名 间谍 伊朗 周边国家 准备 美国 接受 大量 资金 创建 一个 交际 网络 目的 伊朗议会 选举 前 制造 混乱 过去 几年 伊朗 一直 指责 美国 以色列 情报机构 窃取 伊朗 军方 核计划 方面 情报 伊朗 情报部 月 日 发表声明 宣布 破获 一个 涉嫌 美国 窃取 情报 间谍 网络 逮捕 至少 年 月 美国 莎拉 舒 尔德 沙恩 鲍尔 乔希 法 塔勒 伊拉克 北部 库尔德 自治区 进入 伊朗 遭 逮捕 伊朗 指控 非法 入境 从事 间谍活动 美方 否认 伊朗 说法 一直 要求 伊朗 放人 去年 月 日 莎拉 舒 尔德 缴纳 万美元 保释金 获释 返回 美国 扣押 两名 美国 仍然 在押 欢迎 发表 评论 我要 评论
时政,几内亚比绍 国民议会 议长 宣誓 就任 临时 总统 新华网 内罗毕 月 日电 记者 刘颖 比绍 消息 几内亚比绍 国民议会 议长 雷蒙多 佩雷拉 日 宣誓 就任 临时 总统 几内亚比绍 总统 贝尔纳 维埃拉 日 遇袭 身亡 日 几比 武装部队 总参谋长 塔格 梅 纳 瓦伊 武装部队 总部 大楼 发生 爆炸 中 炸死 几比 军方 表示 维埃拉 遇袭 军事政变 表示 尊重 国家 宪法 几内亚比绍 宪法 规定 佩雷拉 新 总统 选举 举行 前 担任 临时 总统 总统 选举 两个 月 举行 几内亚比绍 位于 非洲 西部 历史 军事政变 内乱 频发 总统 维埃拉 去年 月 住处 遭 火箭弹 袭击 幸免于难 
时政,美 亿万富翁 川普 宣布 参加 总统大选 中新社 华盛顿 月 日电 记者 吴庆才 美国共和党 知名度 最高 潜在 总统 候选人 亿万富翁 川普 日 正式 宣布 参加 年 总统大选 美国 总统 奥巴马 少 一位 潜在 强劲 对手 川普 当天 一份 声明 中 表示 讨论 深思 决定 参加 角逐 总统 大位 作出 这一 决定 容易 特别 全国 范围 民调 中 一直 排名 共和党 参选人 中 前列 川普 表示 参加 总统大选 是因为 花 几个 月 时间 进行 非正式 竞选活动 认识 竞选 公职 能够 分心 归根结底 商业 爱 准备 离开 私营部门 这位 亿万富翁 说 最近 下令 美军 成功 击毙 基地 组织 头目 拉丹 现任 总统 奥巴马 民望 飙升 民意 支持率 达 过半 美国 支持 连任 川普 宣布 放弃 参加 总统大选 外界 知难而退 印象 川普 依然 嘴硬 当日 声明 中说 保有 很强 信念 参加 竞选 赢得 初选 最终 大选 川普有 多重 身份 企业家 选美 比赛 老板 电视 名人 拥有 两样 令 共和党 总统 候选人 慕 东西 一个 钱 一个 知名度 纽约 房地产 生意 价值 数十亿美元 收视率 颇 高 电视 真人秀 节目 飞黄腾达 成为 家喻户晓 名人 最近 更 频繁 质疑 奥巴马 出生证明 保守派 中 支持 度 猛增 民调 中 川普 支持率 可能 共和党 总统 候选人 中 高 居首位 最近 盖洛普 一项 民调 显示 目前 位 可能 角逐 共和党 总统 候选人 提名 政治 人物 中 川普 知名度 最高 高 达 共和党 选民 表示 认识 代表 形象 正面 强度 分数 这位 地产 大亨 拿到 鸭蛋 最近 奥巴马 民意 支持率 节节 攀升 背景 川普是 第二位 宣布 参加 总统大选 共和党 潜在 候选人 美国 阿肯色州 前 州长 赫克比 日 晚上 宣布 不会 参加 明年 美国 总统大选 完
时政,世行 行长 呼吁 重视 发展中国家 发展 经验 新华网 华盛顿 月 日电 记者 杜静 王薇 世界 银行行长 佐利克 日 呼吁 反思 发展经济学 承认 发展中国家 增长 发展 经验 新 支柱 重要性 佐利克 当天 华盛顿 乔治城 大学 发表 演讲时 说 发展中国家 已经 成为 全球 经济 增长 推动者 世界 贸易 复苏 很大 程度 归功于 发展中国家 强劲 进口 需求 认为 发展中国家 全球 经济 中 地位 日益 提升 世界 经济 多极化 发展 发展 经验 知识 应 实现 多极化 应 承认 新 增长极 发展中国家 经验 重要性 新 软件 通讯 手段 分享 利用 发展中国家 经验 佐利克 呼吁 反思 发展经济学 推动 发展经济学 研究 民主化 开放 化 表示 世行 采用 批发 型 网络 研究 模式 补充 现有 经济学家 专攻 具体 研究课题 撰写论文 所谓 精英 零售 型 研究 模式 佐利克 说 这种 新 模式 越来越 多地 依靠 外部 人员 提供 软件工具 互联网 准其 进入 世行 数据库 自行 进行 研究 数据分析 发展 知识 做出 贡献 有助于 世行 发掘 利用 发展中国家 广泛 经验 
时政,中共 友好 代表团 离京 出访 老挝 新华网 昆明 月 日电 应 老挝人民革命党 邀请 中共中央党史研究室 副 主任 龙新民 率 中共 友好 代表团 日 离开 昆明 前往 该国 进行 友好访问 
时政,伊朗 称新 核设施 紧靠 军事基地 防空 袭 图 伊朗 原子能 组织 主席 阿里 阿克巴 萨利希 日 说 伊朗 第二座 铀 浓缩 工厂 位于 一个 军事基地 附近 基地 部署 防空 系统 以防 核设施 遭到 空袭 伊朗 定于 月 日 美国 六国 瑞士 日内瓦 核 问题 展开 会谈 伊朗 官员 一份 声明 中说 希望 会谈 取得成功 伊朗 议员 警告 会谈 失败 伊朗议会 考虑 敦促 政府 退出 扩散 核武器 条约 防空 袭 萨利希 一个 新闻 发布会 介绍 新 铀 浓缩 工厂 位于 首都 德黑兰 以南 公里 圣城 库姆 以北 公里 一处 山脚下 邻近 伊朗 革命 卫队 一处 基地 基地 部署 一套 防空 系统 选择 核设施 建 一个 军事基地 旁 防空 方面 考虑 萨利 希说 保护 核设施 节省 建设 专门 防空 系统 需 费用 萨利 希说 伊朗 总统 马哈茂德 艾哈迈迪 内贾德 决定 新 核设施 命名 迈什 卡特 意 灯塔 美国 以色列 等国 认为 伊朗 核计划 意在 研制 核武器 伊朗 予以 否认 说 计划 和平 目的 美国 以色列 拒绝 排除 袭击 伊朗核 设施 可能性 威慑 伊朗 革命 卫队 日 试射 射程 足以 覆盖 以色列 全境 中程 弹道导弹 美国 威胁 伊朗 施加 更 严厉 制裁 俄罗斯外交部 副 部长 谢尔盖 里亚布 科夫 日 说 伊朗 试射 导弹 应 成为 实施 制裁 理由 停止 伊朗 首座 铀 浓缩 工厂 位于 纳坦兹 地区 萨利 希说 迈什 卡特 纳坦兹 设施 缩小 版 建设 第二座 核设施 保障 伊朗 不间断 实施 铀 浓缩 活动 后备 计划 这是 保护 伊朗核 设施 技术人员 一项 预防措施 萨利 希说 伊朗 能力 保证 情况 铀 浓缩 活动 一刻 不会 停止 月 日 日内瓦 会谈 萨利 希说 伊朗 不会 核 权利 六国 谈判 伊朗议会 议员 穆罕默德 卡拉 米 拉德 警告 会谈 失败 伊朗议会 可能 敦促 政府 退出 扩散 核武器 条约 美国 以色列 继续 伊朗 施压 六国 会谈 没有 达成 结论 国会 表明 立场 退出 扩散 核武器 条约 说 伊朗议会 日 发表声明 警告 美国 西方 国家 不要 继续 伊朗 施压 盼 成功 但萨利 希说 伊朗 现阶段 无意 退出 扩散 核武器 条约 会 信守 承诺 说 伊朗 晚些时候 国际原子能机构 提交 迈什 卡特 详情 尽快 安排 机构 人员 前往 检查 艾哈迈迪 内贾德 媒体 顾问 阿里 阿克巴 贾范费 克尔 日 一份 声明 中说 伊朗 希望 日内瓦 会谈 取得成功 美国政府 日内瓦 会谈 一个 黄金 机会 贾范费 克尔 说 伊朗 六国 会谈 双方 互信 协作 打开 一扇 新 窗口 敦促 西方 国家 改变 过去 伊朗 一贯 做法 西方 国家 承诺 作出 改变 会谈 检验 诚意 说 林昊 
